WKT,Site_ID,Location,Lat,Long
POINT (-6.2570203 53.29535211),6306,Churchtown Rd / Nutgrove Ave,53.29535211,-6.2570203
POINT (-6.1332016 53.2911336),6307,Georges St @ Corrig Rd,53.2911336,-6.1332016
POINT (-6.1461554 53.2834906),6309,Glenageary Rd Uppr / Kill lane,53.2834906,-6.1461554
POINT (-6.146855 53.2831721),6310,Kill Ave / Honey Park,53.2831721,-6.146855
POINT (-6.210320653 53.26259273),6312,Ballyogan Rd @ Murphystown Rd,53.26259273,-6.210320653
POINT (-6.211750346 53.26971965),6313,Leopardstown Rd @ Murphystown Rd,53.26971965,-6.211750346
POINT (-6.210501561 53.26598118),6314,Murphystown Rd Pedestrian,53.26598118,-6.210501561
POINT (-6.211075 53.271009),6315,Leopardstown Rd @ ESB roundabout,53.271009,-6.211075
POINT (-6.2421962 53.2882478),6319,Sandyford Rd @ New Shopping Centre / Fountain,53.2882478,-6.2421962
POINT (-6.242851 53.2920976),6321,Taney Rd @ Luas,53.2920976,-6.242851
POINT (-6.1852758 53.3015872),6323,Merrion Ave @ Sydney Ave,53.3015872,-6.1852758
POINT (-6.1946797 53.2992096),6324,Merrion Ave @ Southwood Park,53.2992096,-6.1946797
POINT (-6.1982107 53.2982431),6325,Merrion Ave @ South Hill Ave,53.2982431,-6.1982107
POINT (-6.17635888 53.28964815),6330,Yankee Tce @ Monkstown Ring Rd,53.28964815,-6.17635888
POINT (-6.125277882 53.28205741),6331,Adelaide Rd @ The Metals,53.28205741,-6.125277882
POINT (-6.1160926 53.279372),6332,Castlepark Rd @ The Metals,53.279372,-6.1160926
POINT (-6.1112182 53.2776285),6333,Barnhill Rd @ The Metals,53.2776285,-6.1112182
POINT (-6.21029107 53.26618724),6334,Glencairn Luas Stop @ Murphystown Rd,53.26618724,-6.21029107
POINT (-6.1432957 53.2763339),6335,Sallynoggin Rd (West of Maxol Garage),53.2763339,-6.1432957
POINT (-6.2452418 53.2834598),6338,Ballinteer Rd @ Slang River Bridge Crossing,53.2834598,-6.2452418
POINT (-6.1387479 53.2813805),6339,Glengeary Rd Upper @ Glengeary Woods,53.2813805,-6.1387479
POINT (-6.152854 53.2816832),6343,Kill Ave @ Fire Station,53.2816832,-6.152854
POINT (-6.149022643 53.27447098),6344,Rochestown Ave @ Sallynoggin Rd,53.27447098,-6.149022643
POINT (-6.2709684 53.3035438),6345,Dodder Park @ Dodder Rd Lower / Woodside,53.3035438,-6.2709684
POINT (-6.140616129 53.29405789),6347,Georges St Lower @ Library Rd,53.29405789,-6.140616129
POINT (-6.196347489 53.2394032),6350,Enniskerry Rd @ Glenamuck Rd (Golden Ball),53.2394032,-6.196347489
POINT (-6.1423422 53.282388),6352,Glenageary Rd Upper @ Honey Park,53.282388,-6.1423422
POINT (-6.134030181 53.25545369),6355,Churchview Road Pedestrian,53.25545369,-6.134030181
POINT (-6.26024 53.2988947),6356,Braemor Rd @ Landscape Gardens,53.2988947,-6.26024
POINT (-6.2124709 53.2776185),6357,Carmanhall Rd Ped @ Ballymoss Rd,53.2776185,-6.2124709
POINT (-6.15591042 53.27601668),6358,Pottery Rd / Lidl,53.27601668,-6.15591042
POINT (-6.141962 53.244677),6360,Wyattville road @ Tullyvale Road,53.244677,-6.141962
POINT (-6.144692 53.24633),6361,Tullyvale Road @ Bishop Street,53.24633,-6.144692
POINT (-6.158422 53.252455),6362,Barrington Rd @ Grand Parade,53.252455,-6.158422
POINT (-6.162907 53.251235),6363,Barrington Road @ Castle Street,53.251235,-6.162907
POINT (-6.151818 53.244144),6364,Bishop Street @ Bus Gate,53.244144,-6.151818
POINT (-6.155045 53.244232),6365,Castle Street @ Laughanstown Lane,53.244232,-6.155045
POINT (-6.153802 53.243402),6366,Castle Street @ Bishop Street,53.243402,-6.153802
POINT (-6.14911 53.24504),6367,Bishop St / Town Centre,53.24504,-6.14911
POINT (-6.14845 53.24426),6368,Bishop Street @ Grand Parade Luas Stop,53.24426,-6.14845
POINT (-6.12504 53.2262),6368, Dublin Road / Olcovar PED,53.2262,-6.12504
POINT (-6.265665 53.287198),6370,Barton Rd East @ Nutgrove Way,53.287198,-6.265665
POINT (-6.2540485 53.2718921),6371,Brehon Field Rd @ Grangefield Rd,53.2718921,-6.2540485
POINT (-6.153656 53.294746),6372,Seapoint Ave @ Clifton Ave,53.294746,-6.153656
POINT (-6.2214467 53.25743564),6373,Enniskerry Rd @ Fernhill Park (Belarmine),53.25743564,-6.2214467
POINT (-6.1114616 53.2095989),6374,Bray New Schools Pedestrian Crossing,53.2095989,-6.1114616
POINT (-6.2056046 53.2888781),6375,Kilmacud Road @ The Childrens House Primary School,53.2888781,-6.2056046
POINT (-6.140956 53.243841),6376,Cherrywood Ave / Cherrywood Business Park,53.243841,-6.140956
POINT (-6.14031 53.243187),6377,Cherrywood Ave Ped,53.243187,-6.14031
POINT (-6.125126189 53.22620987),6378,Dublin Road / Olcovar PED,53.22620987,-6.125126189
POINT (-6.14911 53.24504),6379,Grand Parade Gun and Drum Hill (Luas site),53.24504,-6.14911
POINT (-6.15107 53.24923),6380,Grand Parade Ped,53.24923,-6.15107
POINT (-6.14806 53.24796),6381,Grange Parade @ W Courtyard,53.24796,-6.14806
POINT (-6.18314 53.25463),6382,Druids Glen Road @ N11,53.25463,-6.18314
POINT (-6.1232 53.24786),6383,Wyattville Link Road @ Town Centre Service Entrance,53.24786,-6.1232
POINT (-6.23748 53.28759),6384,Cherrywood Ave @ Brides Glen Luas Stop,53.28759,-6.23748
POINT (-6.2265252 53.2607621),6385,Enniskerry Road @ Fernhill Park,53.2607621,-6.2265252
POINT (-6.2084764 53.3038415),6386,Stillorgan Rd @ Fosters Avenue,53.3038415,-6.2084764
POINT (-6.2098099 53.2670227),6387,Murphystown Way @ Glencairn House Road,53.2670227,-6.2098099
POINT (-6.150628 53.275429),6388,Rochestown Ave/Rehab Hospital/ Laneway Ped,53.275429,-6.150628
POINT (-6.1802386 53.2946344),6389,Carysfort Avenue / Carysfort Park,53.2946344,-6.1802386
POINT (-6.2228263 53.278377),6390,Drummartin Link Road PED,53.278377,-6.2228263
POINT (-6.133711 53.2949461),6391,Harbour Rd / Dun Laoghaire Ped,53.2949461,-6.133711
POINT (-6.18314 53.25463),6392,Carrickmines @ Ballyogan Road,53.25463,-6.18314
POINT (-6.1411454 53.2961628),6394,Crofton Road @ Coal Quay,53.2961628,-6.1411454
POINT (-6.14845 53.24426),6395,Cherrywood Ave North @ Civic street,53.24426,-6.14845
POINT (-6.1232 53.24786),6396,Shanganagh Road @ Abberley PED,53.24786,-6.1232
POINT (-6.23748 53.28759),6398,Overend Ave PED,53.28759,-6.23748
POINT (-6.21058 53.26834),6400,Murphystown Way @ Lightburne,53.26834,-6.21058
POINT (-6.11979 53.21839),6401,Dublin Road @ Woodbrook,53.21839,-6.11979
POINT (-6.21852 53.2886),6402,Mount Anville Ped,53.2886,-6.21852
POINT (-6.1774 53.285),6404,Newtownpark Avenue @ Pine Lawn,53.285,-6.1774
POINT (-6.14609 53.2687),6406,Johnstown Road @ Johnstown Park,53.2687,-6.14609
POINT (-6.28277 53.3332),9023,Donore Avenue @ St Catherines (Zebra crossing),53.3332,-6.28277
POINT (-6.23894 53.32177),9024,Belmont Ave (Zebra crossing),53.32177,-6.23894
POINT (-6.26522 53.34692),9025,Strand Street Great (Zebra crossing),53.34692,-6.26522
POINT (-6.21409 53.33335),9026,Seafield Road (Zebra crossing),53.33335,-6.21409
